Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
2/3/16,999,999,999,999.6,1,5,4995
2/2/16,970,1000,970,999.6,65,85018,85003036.6
2/1/16,978.5,978.5,970,970.2,3,104,100906.5
1/28/16,973,978.5,973,973,11,40154,39059996.8
1/27/16,967.1,970,967.1,967.2,4,1653,1598787.1
1/26/16,967,978,967,967,6,447,432290
1/25/16,967,970,967,967.1,5,501,484497
1/22/16,967,970,967,967,7,85428,82608887
1/21/16,970,970,962,962,4,540,519494.5
1/20/16,961,970,961,962.5,12,6978,6706014
1/19/16,979.6,979.6,960.5,960.7,7,1274,1223944.5
1/18/16,960,960.6,960,960.6,12,5164,4959550
1/14/16,975,975,950,950.1,18,2864,2721259.5
1/13/16,970,970,970,970,9,1377,1335690
1/12/16,960.2,970,960.2,970,13,61866,60009999.4
1/11/16,970,970,960.5,970,7,15,14524.9
1/6/16,970,980,970,970,6,2414,2341590
1/5/16,995,995,980,980,4,2026,1985495
12/31/15,980,995,960,992.5,15,1036,1008130.6
12/30/15,990,1000,975,996.1,9,1182,1177436
12/29/15,980,980,956,980,2,90,86280
12/28/15,975.1,980,975,980,6,1661,1624540
12/22/15,975,975,975,975,8,1001,975975
12/21/15,977,977,975,980,3,20,19520
12/17/15,980,980,980,980,3,9,8820
12/14/15,975,990,974.5,980,4,13,12687.5
12/8/15,980,980,975,980,4,1223,1198505
12/7/15,980,980,980,999.1,2,6,5880
12/4/15,999.1,999.1,997.5,999.1,7,49288,49830035.3
12/3/15,987,1000,987,999.1,22,132287,132135250
12/2/15,985,985,985,990,1,5,4925
12/1/15,989.8,990,989.8,990,15,184569,185007887.6
11/30/15,990,990,988,990,15,20057,19856412.9
11/27/15,990,990,975,980.2,13,52070,51314200
11/26/15,987,987,985,985.6,5,728,717676
11/24/15,989.9,999,987,990,7,21110,21099760.9
11/23/15,990,990,987,987,18,51812,51526390
11/20/15,987,990,986,986.7,7,3009,2968910
11/19/15,985,990,985,989.1,11,2807,2772465.3
11/18/15,987.5,987.5,986,986,5,70,69028.5
11/17/15,986,986,985,986,7,7354,7244235
11/16/15,985,986,981,985,15,24685,24312708
11/13/15,983.3,986,981,986,24,23327,22977204.6
11/12/15,985,985,982,983.1,14,56721,55756603.5
11/11/15,985,985,982,985,9,112,110314.9
11/9/15,985,986,980.1,980.7,12,642,631907
11/6/15,980,980,960,980,16,37558,36805529.5
11/5/15,962,979,960,977.5,15,6789,6617812.2
11/3/15,965,965,965,978.7,1,10,9650
11/2/15,965,965,965,978.7,3,53,51145
